OrderID,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Market,Region,ProductID,Category,Sub-Category,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,OrderPriority
F-10141,First Class,F-992,John Bird,Home Office,Hyderabad,Karnataka,India,APAC,North,FUR-7136,Furniture,Bookcases,Wooden Bookshelf,5165.73,1,0.1,1244.83,164.45,Low
F-10142,Same Day,F-388,Christian Santiago,Consumer,Bhopal,Telangana,India,APAC,South,FUR-7297,Furniture,Tables,Round Coffee Table,5494.58,4,0.05,531.43,281.77,Medium
F-10143,Second Class,F-574,Glenn Mason,Home Office,Ahmedabad,Gujarat,India,APAC,Central,FUR-6532,Furniture,Storage,Steel File Cabinet,8858.67,5,0.05,1132.61,145.08,Critical
F-10144,First Class,F-707,Christopher Carter,Consumer,Kochi,West Bengal,India,APAC,North,FUR-5824,Furniture,Tables,Round Coffee Table,4376.18,4,0.1,520.54,406.51,High
F-10145,First Class,F-821,Mark Yoder,Corporate,Kochi,Telangana,India,APAC,Central,FUR-8280,Furniture,Bookcases,Wooden Bookshelf,3641.62,2,0.1,979.1,396.12,Critical
F-10146,Same Day,F-407,Chase Johnson,Corporate,Kochi,Delhi,India,APAC,Central,FUR-9031,Furniture,Storage,Steel File Cabinet,2026.68,1,0.05,302.23,199.34,Critical
F-10147,Standard Class,F-201,Raymond Johnson,Consumer,Ahmedabad,Gujarat,India,APAC,North,FUR-5822,Furniture,Tables,Modular Work Table,7055.98,3,0.05,1001.53,389.36,High
F-10148,Same Day,F-775,Joseph Spears,Home Office,Hyderabad,Karnataka,India,APAC,East,FUR-6845,Furniture,Storage,2-Door Wardrobe,4933.91,5,0.1,640.43,423.07,Low
F-10149,Standard Class,F-345,Rebecca Wolfe,Home Office,Kolkata,West Bengal,India,APAC,Central,FUR-7319,Furniture,Bookcases,Wooden Bookshelf,3186.46,4,0.1,142.03,475.07,Critical
F-10150,Standard Class,F-625,Matthew Smith,Corporate,Kochi,Kerala,India,APAC,South,FUR-3146,Furniture,Chairs,Leather Executive Chair,7189.17,1,0.1,1137.02,342.07,High
F-10151,First Class,F-870,Andrew Davis,Home Office,Bangalore,Delhi,India,APAC,Central,FUR-4369,Furniture,Tables,Round Coffee Table,4012.7,5,0.1,1091.96,299.06,Medium
F-10152,First Class,F-209,Whitney Bell MD,Home Office,Bhopal,Kerala,India,APAC,Central,FUR-9742,Furniture,Chairs,Adjustable Desk Chair,9722.0,4,0.0,685.36,295.81,Medium
F-10153,Second Class,F-107,Erica Stewart,Consumer,Kolkata,Karnataka,India,APAC,Central,FUR-5285,Furniture,Storage,Steel File Cabinet,4088.26,3,0.1,1019.05,221.8,Critical
F-10154,Same Day,F-546,Bethany Thompson,Corporate,Mumbai,Delhi,India,APAC,Central,FUR-9416,Furniture,Tables,Wooden Study Table,5142.76,4,0.05,1323.33,436.48,High
F-10155,Standard Class,F-885,Joseph Moran,Corporate,Jaipur,Telangana,India,APAC,North,FUR-7541,Furniture,Bookcases,Wooden Bookshelf,5555.84,1,0.05,576.53,178.98,Medium
F-10156,First Class,F-674,Emily Young,Consumer,Chennai,Karnataka,India,APAC,North,FUR-2088,Furniture,Bookcases,Wooden Bookshelf,9983.65,2,0.0,857.26,328.68,Low
F-10157,Second Class,F-211,Brittney Snyder,Corporate,Kolkata,Telangana,India,APAC,South,FUR-8602,Furniture,Bookcases,Compact Wall Shelf,7285.02,5,0.05,791.46,464.13,Medium
F-10158,Second Class,F-913,Mary Howard,Corporate,Hyderabad,Telangana,India,APAC,South,FUR-3045,Furniture,Bookcases,Compact Wall Shelf,9394.77,5,0.0,593.72,241.85,High
F-10159,First Class,F-195,Kristin Hayes,Corporate,Jaipur,Tamil Nadu,India,APAC,South,FUR-3070,Furniture,Storage,Steel File Cabinet,7687.09,2,0.1,222.92,488.45,Low
F-10160,Same Day,F-427,Eric Lindsey,Home Office,Chennai,Karnataka,India,APAC,Central,FUR-5735,Furniture,Tables,Modular Work Table,2871.67,2,0.0,1044.28,397.71,High
F-10161,Standard Class,F-999,Beth Swanson,Consumer,Delhi,Kerala,India,APAC,Central,FUR-8758,Furniture,Chairs,Adjustable Desk Chair,6629.21,5,0.0,1179.74,497.66,Medium
F-10162,Same Day,F-382,Thomas Washington,Home Office,Ahmedabad,Gujarat,India,APAC,West,FUR-4425,Furniture,Storage,Steel File Cabinet,2875.84,2,0.1,1394.26,353.81,High
F-10163,Second Class,F-519,Heather Williams,Home Office,Kochi,Rajasthan,India,APAC,West,FUR-1046,Furniture,Bookcases,Compact Wall Shelf,5086.08,1,0.05,534.7,350.38,Low
F-10164,Standard Class,F-434,Brenda Garcia,Home Office,Kolkata,Gujarat,India,APAC,South,FUR-5497,Furniture,Bookcases,Compact Wall Shelf,5680.57,2,0.0,602.24,352.38,Low
F-10165,Same Day,F-222,Donna Walker,Consumer,Jaipur,Karnataka,India,APAC,Central,FUR-7099,Furniture,Storage,Steel File Cabinet,8795.51,4,0.1,1107.95,297.78,High
F-10166,Same Day,F-232,Peter Fisher,Home Office,Delhi,Maharashtra,India,APAC,West,FUR-9823,Furniture,Chairs,Ergonomic Office Chair,3297.13,3,0.05,466.26,331.21,Medium
F-10167,Second Class,F-485,Juan Pham,Home Office,Delhi,West Bengal,India,APAC,East,FUR-9381,Furniture,Storage,2-Door Wardrobe,5181.66,2,0.0,660.54,185.82,Low
F-10168,Second Class,F-163,Jessica Mills,Consumer,Jaipur,Rajasthan,India,APAC,East,FUR-8228,Furniture,Bookcases,Compact Wall Shelf,7434.92,3,0.05,724.61,486.56,Critical
F-10169,Same Day,F-627,Richard Jones,Corporate,Chennai,Kerala,India,APAC,East,FUR-6817,Furniture,Bookcases,Wooden Bookshelf,4750.84,1,0.0,168.16,303.59,Medium
F-10170,Same Day,F-484,Donna Lopez,Home Office,Chennai,Maharashtra,India,APAC,North,FUR-6551,Furniture,Tables,Round Coffee Table,5424.82,4,0.1,536.29,214.66,Low
F-10171,First Class,F-443,Peter Hoover,Corporate,Kochi,Maharashtra,India,APAC,East,FUR-4833,Furniture,Chairs,Adjustable Desk Chair,3388.05,2,0.0,1207.48,397.88,Low
F-10172,First Class,F-732,Brenda Yang,Home Office,Kolkata,Telangana,India,APAC,Central,FUR-2166,Furniture,Storage,2-Door Wardrobe,2195.32,2,0.0,1052.71,268.05,Medium
F-10173,Second Class,F-489,Paula Bell,Consumer,Kolkata,Tamil Nadu,India,APAC,Central,FUR-4624,Furniture,Tables,Round Coffee Table,7987.76,3,0.05,1150.73,173.08,High
F-10174,First Class,F-124,Travis Garza,Corporate,Ahmedabad,Karnataka,India,APAC,South,FUR-2858,Furniture,Storage,Steel File Cabinet,2243.91,1,0.0,728.68,407.41,Critical
F-10175,Standard Class,F-428,Danielle Turner,Consumer,Kolkata,Karnataka,India,APAC,Central,FUR-5680,Furniture,Tables,Round Coffee Table,2901.56,5,0.0,959.21,331.47,High
F-10176,Same Day,F-836,Kara Robinson,Consumer,Bangalore,Telangana,India,APAC,South,FUR-8116,Furniture,Storage,2-Door Wardrobe,2386.78,1,0.0,869.55,435.0,Critical
F-10177,Second Class,F-569,Amanda Frederick,Consumer,Delhi,Karnataka,India,APAC,South,FUR-9959,Furniture,Tables,Wooden Study Table,5370.68,1,0.0,1472.49,497.65,Low
F-10178,First Class,F-363,David Arias,Consumer,Bhopal,West Bengal,India,APAC,Central,FUR-9793,Furniture,Storage,Steel File Cabinet,7369.62,5,0.05,563.36,493.5,Medium
F-10179,Standard Class,F-670,Kelly Caldwell,Consumer,Jaipur,Madhya Pradesh,India,APAC,East,FUR-5807,Furniture,Bookcases,Compact Wall Shelf,9384.76,2,0.0,232.06,311.88,Medium
F-10180,Same Day,F-460,Katherine Edwards,Consumer,Kochi,Delhi,India,APAC,Central,FUR-9006,Furniture,Tables,Modular Work Table,3023.24,4,0.1,1013.46,175.34,Medium
F-10181,Same Day,F-999,Andrea Nichols,Consumer,Bhopal,Karnataka,India,APAC,South,FUR-8101,Furniture,Tables,Modular Work Table,9461.03,3,0.05,681.65,402.93,Low
F-10182,First Class,F-428,Christopher Henry,Home Office,Chennai,West Bengal,India,APAC,South,FUR-4015,Furniture,Bookcases,Compact Wall Shelf,4664.64,5,0.0,1209.86,351.31,High
F-10183,Standard Class,F-376,James Allen,Home Office,Chennai,Maharashtra,India,APAC,West,FUR-7084,Furniture,Chairs,Ergonomic Office Chair,7234.23,5,0.0,305.45,285.48,Critical
F-10184,First Class,F-396,Lorraine Hernandez,Home Office,Kochi,Maharashtra,India,APAC,West,FUR-3700,Furniture,Bookcases,Wooden Bookshelf,6912.27,3,0.0,867.82,180.08,Medium
F-10185,Second Class,F-622,Amanda Shaw,Corporate,Bhopal,Karnataka,India,APAC,West,FUR-6644,Furniture,Chairs,Ergonomic Office Chair,8759.47,4,0.0,384.64,318.44,High
F-10186,First Class,F-217,Benjamin Santos,Consumer,Kochi,Karnataka,India,APAC,North,FUR-1401,Furniture,Storage,2-Door Wardrobe,2900.39,2,0.0,1017.3,182.88,Critical
F-10187,Same Day,F-354,Jeffrey Hayden,Consumer,Delhi,Karnataka,India,APAC,South,FUR-1489,Furniture,Storage,Steel File Cabinet,4763.97,1,0.05,608.19,146.34,Critical
F-10188,First Class,F-835,Nicholas Brown,Home Office,Kolkata,Delhi,India,APAC,West,FUR-5988,Furniture,Bookcases,Compact Wall Shelf,4878.41,3,0.1,1439.12,172.85,High
F-10189,Standard Class,F-452,James Ferguson,Home Office,Kolkata,Rajasthan,India,APAC,East,FUR-2818,Furniture,Tables,Wooden Study Table,7658.9,3,0.05,1490.05,224.05,Medium
F-10190,First Class,F-991,Amy Thomas,Corporate,Mumbai,Kerala,India,APAC,East,FUR-3042,Furniture,Tables,Round Coffee Table,8066.28,5,0.05,240.51,314.68,Critical
F-10191,Second Class,F-164,Michael Holland,Consumer,Jaipur,Maharashtra,India,APAC,Central,FUR-8290,Furniture,Chairs,Adjustable Desk Chair,4597.33,1,0.1,570.25,153.08,Low
F-10192,Same Day,F-980,Kathleen Whitney,Consumer,Bhopal,Maharashtra,India,APAC,West,FUR-7478,Furniture,Bookcases,Compact Wall Shelf,6901.55,2,0.0,1285.23,268.14,Critical
F-10193,Standard Class,F-665,Jeffrey Jensen,Consumer,Kolkata,Maharashtra,India,APAC,South,FUR-6683,Furniture,Storage,Steel File Cabinet,5776.66,5,0.1,606.11,341.77,Medium
F-10194,First Class,F-569,Timothy Cross,Consumer,Bangalore,Karnataka,India,APAC,North,FUR-7817,Furniture,Storage,Steel File Cabinet,9176.68,5,0.05,1002.07,230.66,High
F-10195,Second Class,F-545,Charles Schneider,Consumer,Bangalore,Madhya Pradesh,India,APAC,East,FUR-7057,Furniture,Storage,Steel File Cabinet,7392.79,2,0.05,698.04,253.71,Critical
F-10196,First Class,F-723,Crystal Jackson,Home Office,Hyderabad,Delhi,India,APAC,East,FUR-6171,Furniture,Storage,2-Door Wardrobe,3864.89,4,0.0,977.24,209.09,Low
F-10197,First Class,F-478,Eric Hunter,Home Office,Jaipur,Kerala,India,APAC,South,FUR-4234,Furniture,Chairs,Leather Executive Chair,6395.78,2,0.1,1397.18,129.88,Low
F-10198,Standard Class,F-558,Jonathan Nelson,Consumer,Bangalore,Tamil Nadu,India,APAC,Central,FUR-8428,Furniture,Chairs,Ergonomic Office Chair,7257.12,2,0.05,342.64,211.47,Medium
F-10199,Standard Class,F-729,Anita Graham,Home Office,Hyderabad,Kerala,India,APAC,Central,FUR-2855,Furniture,Bookcases,Compact Wall Shelf,6438.11,2,0.1,1031.17,283.29,Low
F-10200,First Class,F-199,Jeffery Cuevas,Corporate,Delhi,Kerala,India,APAC,South,FUR-9279,Furniture,Chairs,Adjustable Desk Chair,4690.96,3,0.05,403.82,428.66,Critical
F-10201,Second Class,F-421,Melissa Bush,Corporate,Kolkata,Madhya Pradesh,India,APAC,North,FUR-6870,Furniture,Tables,Modular Work Table,6717.66,5,0.0,885.12,187.16,High
F-10202,Second Class,F-677,Christine Schultz,Corporate,Kolkata,Madhya Pradesh,India,APAC,South,FUR-3035,Furniture,Bookcases,Wooden Bookshelf,3389.19,4,0.05,793.27,447.64,Medium
F-10203,Standard Class,F-806,Amber Thornton,Home Office,Kochi,Telangana,India,APAC,West,FUR-7492,Furniture,Storage,Steel File Cabinet,2925.22,1,0.05,1115.51,133.85,High
F-10204,Standard Class,F-713,Brian Acosta,Home Office,Kochi,Tamil Nadu,India,APAC,South,FUR-1076,Furniture,Storage,2-Door Wardrobe,3688.39,5,0.0,1474.35,429.97,Medium
F-10205,Same Day,F-230,Bonnie Santiago,Corporate,Kochi,Madhya Pradesh,India,APAC,Central,FUR-4253,Furniture,Chairs,Adjustable Desk Chair,2570.38,4,0.1,751.72,270.07,Medium
F-10206,Standard Class,F-109,Charles Hernandez,Consumer,Bhopal,Tamil Nadu,India,APAC,East,FUR-3395,Furniture,Chairs,Adjustable Desk Chair,8464.05,3,0.05,150.54,400.98,Medium
F-10207,Standard Class,F-405,Julia Love,Home Office,Delhi,Karnataka,India,APAC,Central,FUR-5218,Furniture,Tables,Wooden Study Table,7842.3,4,0.05,1025.79,384.47,Critical
F-10208,Second Class,F-164,Rebecca Arnold,Consumer,Chennai,West Bengal,India,APAC,South,FUR-6193,Furniture,Bookcases,Wooden Bookshelf,2759.8,5,0.0,966.72,140.87,Medium
F-10209,Standard Class,F-943,David Jones,Consumer,Mumbai,Gujarat,India,APAC,South,FUR-6158,Furniture,Tables,Wooden Study Table,9957.34,5,0.05,148.18,161.32,High
F-10210,Second Class,F-874,Paul Henson,Corporate,Kolkata,Maharashtra,India,APAC,West,FUR-2671,Furniture,Chairs,Ergonomic Office Chair,4824.33,3,0.1,1471.85,453.64,Low
F-10211,First Class,F-302,Alice Dudley,Corporate,Bhopal,Delhi,India,APAC,East,FUR-3589,Furniture,Chairs,Leather Executive Chair,6697.75,4,0.1,1101.97,227.44,Critical
F-10212,First Class,F-184,Tracy Lopez,Corporate,Delhi,Delhi,India,APAC,North,FUR-2940,Furniture,Chairs,Leather Executive Chair,5160.32,5,0.1,308.53,317.49,Low
F-10213,Standard Class,F-683,Mr. Jeff Benton DDS,Consumer,Bangalore,Telangana,India,APAC,North,FUR-6548,Furniture,Storage,2-Door Wardrobe,5312.24,2,0.1,670.49,480.86,Critical
F-10214,First Class,F-971,John Velasquez,Consumer,Ahmedabad,Delhi,India,APAC,West,FUR-2563,Furniture,Tables,Round Coffee Table,2147.54,4,0.1,1124.29,411.94,Medium
F-10215,First Class,F-523,Kenneth Roy,Corporate,Bangalore,Gujarat,India,APAC,West,FUR-3971,Furniture,Chairs,Ergonomic Office Chair,3849.32,3,0.1,303.71,491.56,Low
F-10216,Same Day,F-264,Stephen Crawford,Consumer,Kochi,Maharashtra,India,APAC,North,FUR-1859,Furniture,Storage,Steel File Cabinet,8479.58,2,0.05,329.99,461.14,Low
F-10217,Standard Class,F-296,Jeremy Nguyen,Home Office,Delhi,Kerala,India,APAC,East,FUR-9967,Furniture,Tables,Round Coffee Table,7620.83,1,0.05,782.79,265.15,High
F-10218,Second Class,F-283,Mrs. Laura Li MD,Consumer,Chennai,West Bengal,India,APAC,South,FUR-9795,Furniture,Tables,Modular Work Table,3622.2,4,0.1,501.76,200.84,Medium
F-10219,Standard Class,F-654,Margaret Young,Home Office,Hyderabad,Tamil Nadu,India,APAC,Central,FUR-8485,Furniture,Chairs,Adjustable Desk Chair,3143.03,3,0.1,1208.44,391.42,Medium
F-10220,Same Day,F-741,Briana Velasquez,Corporate,Hyderabad,Telangana,India,APAC,West,FUR-3233,Furniture,Storage,Steel File Cabinet,6712.76,4,0.0,432.64,117.15,Low
F-10221,Second Class,F-419,Brandon Rowe,Consumer,Chennai,Kerala,India,APAC,East,FUR-3932,Furniture,Bookcases,Wooden Bookshelf,5486.23,4,0.1,1178.83,188.92,Critical
F-10222,Standard Class,F-930,Kathy Norman,Consumer,Bangalore,Telangana,India,APAC,West,FUR-6515,Furniture,Storage,Steel File Cabinet,7650.72,4,0.0,1441.26,443.54,Low
F-10223,Same Day,F-888,Michelle Lewis,Consumer,Kolkata,West Bengal,India,APAC,South,FUR-3146,Furniture,Tables,Modular Work Table,5670.72,3,0.05,760.22,448.08,High
F-10224,Second Class,F-210,Jasmine Zimmerman,Home Office,Chennai,Tamil Nadu,India,APAC,East,FUR-6934,Furniture,Bookcases,Compact Wall Shelf,3639.52,3,0.1,678.88,165.79,Low
F-10225,Second Class,F-313,William Lopez,Home Office,Hyderabad,West Bengal,India,APAC,Central,FUR-9025,Furniture,Storage,2-Door Wardrobe,9466.85,1,0.0,528.1,174.31,High
F-10226,Same Day,F-532,Sara Chavez,Consumer,Mumbai,Telangana,India,APAC,East,FUR-5840,Furniture,Chairs,Leather Executive Chair,5935.92,5,0.1,104.52,257.6,Critical
F-10227,Same Day,F-881,David Brown,Consumer,Kochi,Karnataka,India,APAC,North,FUR-1482,Furniture,Bookcases,Wooden Bookshelf,5509.41,1,0.05,658.37,154.2,High
F-10228,Standard Class,F-182,Michele Esparza,Consumer,Delhi,Maharashtra,India,APAC,Central,FUR-2497,Furniture,Bookcases,Wooden Bookshelf,2746.78,5,0.05,1454.12,203.88,Critical
F-10229,Standard Class,F-667,Kevin Wilson,Consumer,Kolkata,Kerala,India,APAC,North,FUR-7524,Furniture,Bookcases,Wooden Bookshelf,2450.88,3,0.0,430.12,404.79,Critical
F-10230,First Class,F-226,Jasmine Morton,Consumer,Mumbai,Madhya Pradesh,India,APAC,South,FUR-9664,Furniture,Storage,2-Door Wardrobe,8878.05,5,0.1,522.07,367.15,High
F-10231,First Class,F-968,John Hall,Home Office,Delhi,Rajasthan,India,APAC,East,FUR-9429,Furniture,Chairs,Adjustable Desk Chair,5057.37,2,0.0,742.65,314.59,High
F-10232,Second Class,F-819,Mitchell Nunez,Corporate,Jaipur,Rajasthan,India,APAC,West,FUR-4754,Furniture,Chairs,Ergonomic Office Chair,4477.14,3,0.0,446.41,438.26,Low
F-10233,First Class,F-323,James Anderson,Home Office,Kolkata,Maharashtra,India,APAC,North,FUR-5235,Furniture,Storage,2-Door Wardrobe,2219.86,3,0.0,1458.04,296.82,High
F-10234,Second Class,F-982,Michelle Wright,Corporate,Hyderabad,Maharashtra,India,APAC,Central,FUR-8434,Furniture,Chairs,Ergonomic Office Chair,5728.16,2,0.0,836.33,158.76,High
F-10235,First Class,F-950,Joseph Cohen,Consumer,Hyderabad,Rajasthan,India,APAC,South,FUR-1359,Furniture,Bookcases,Compact Wall Shelf,3969.39,2,0.05,444.93,226.78,Medium
F-10236,Standard Class,F-829,Todd Johnson,Consumer,Kolkata,West Bengal,India,APAC,South,FUR-7739,Furniture,Storage,Steel File Cabinet,4642.71,2,0.1,945.72,333.07,High
F-10237,Second Class,F-288,Nicholas Rodriguez Jr.,Consumer,Mumbai,Rajasthan,India,APAC,East,FUR-9845,Furniture,Chairs,Adjustable Desk Chair,5554.82,5,0.05,1221.17,165.6,Critical
F-10238,Same Day,F-351,Jennifer Moses,Home Office,Ahmedabad,Madhya Pradesh,India,APAC,East,FUR-4231,Furniture,Chairs,Adjustable Desk Chair,7222.1,1,0.0,578.6,342.55,Low
F-10239,First Class,F-533,Jason Scott,Consumer,Delhi,West Bengal,India,APAC,North,FUR-1872,Furniture,Storage,2-Door Wardrobe,3313.56,1,0.05,1290.55,135.41,Critical
F-10240,Same Day,F-114,Kyle Ballard,Home Office,Kolkata,Telangana,India,APAC,East,FUR-1377,Furniture,Storage,Steel File Cabinet,5936.19,2,0.1,1389.78,266.99,High
F-10241,Standard Class,F-709,Christopher Sutton,Corporate,Mumbai,Madhya Pradesh,India,APAC,Central,FUR-6716,Furniture,Chairs,Ergonomic Office Chair,3405.31,2,0.05,1250.55,461.46,Critical
F-10242,Second Class,F-747,Patricia Martinez,Consumer,Kochi,Maharashtra,India,APAC,North,FUR-1574,Furniture,Tables,Round Coffee Table,5940.88,2,0.05,971.42,318.23,Medium
F-10243,Same Day,F-950,Christopher Cooper,Corporate,Ahmedabad,Gujarat,India,APAC,South,FUR-9684,Furniture,Bookcases,Compact Wall Shelf,6321.49,1,0.05,1125.67,284.09,Medium
F-10244,First Class,F-448,Andrew Fisher,Consumer,Kolkata,Karnataka,India,APAC,East,FUR-4001,Furniture,Storage,Steel File Cabinet,6798.08,5,0.05,658.3,310.96,Low
F-10245,Second Class,F-974,Tamara Foster DDS,Consumer,Bangalore,Rajasthan,India,APAC,Central,FUR-5711,Furniture,Storage,2-Door Wardrobe,6056.31,3,0.05,169.87,355.78,Low
F-10246,Standard Class,F-482,Michael Taylor,Corporate,Kolkata,Tamil Nadu,India,APAC,South,FUR-1723,Furniture,Bookcases,Compact Wall Shelf,3642.61,3,0.05,431.07,219.13,Low
F-10247,Standard Class,F-297,Mike Owens,Corporate,Kochi,Kerala,India,APAC,West,FUR-3827,Furniture,Storage,Steel File Cabinet,7874.63,3,0.1,1388.21,495.26,Critical
F-10248,Same Day,F-979,Robert Hogan,Home Office,Hyderabad,Telangana,India,APAC,West,FUR-6434,Furniture,Bookcases,Compact Wall Shelf,3388.68,5,0.1,1209.89,443.53,Low
F-10249,Standard Class,F-760,Gregory Logan MD,Home Office,Mumbai,Gujarat,India,APAC,North,FUR-8058,Furniture,Storage,Steel File Cabinet,7130.8,1,0.05,129.76,397.61,Medium
F-10250,Standard Class,F-198,Joy Wade,Corporate,Kochi,Telangana,India,APAC,North,FUR-2858,Furniture,Bookcases,Compact Wall Shelf,3224.89,2,0.05,1342.38,444.09,Critical
F-10251,First Class,F-655,Ashley Nichols,Consumer,Kolkata,West Bengal,India,APAC,Central,FUR-3916,Furniture,Bookcases,Wooden Bookshelf,4107.41,1,0.05,1203.76,176.42,Medium
F-10252,Same Day,F-448,Adam Baker,Corporate,Ahmedabad,Delhi,India,APAC,East,FUR-5572,Furniture,Chairs,Adjustable Desk Chair,5487.88,3,0.0,1125.86,311.62,Low
F-10253,Standard Class,F-766,Patrick Sanchez,Consumer,Ahmedabad,Telangana,India,APAC,East,FUR-7075,Furniture,Tables,Modular Work Table,9104.18,2,0.1,1023.11,340.04,Low
F-10254,First Class,F-302,Darlene Huang,Corporate,Delhi,Gujarat,India,APAC,Central,FUR-1567,Furniture,Storage,Steel File Cabinet,7906.19,3,0.05,430.45,163.28,High
F-10255,Same Day,F-356,Aaron Wong,Home Office,Ahmedabad,Rajasthan,India,APAC,North,FUR-2470,Furniture,Tables,Wooden Study Table,9119.75,2,0.0,195.44,168.04,High
F-10256,First Class,F-360,Guy Weber,Home Office,Chennai,West Bengal,India,APAC,North,FUR-7359,Furniture,Bookcases,Compact Wall Shelf,2738.87,5,0.1,1057.52,388.62,Critical
F-10257,Second Class,F-886,William Gentry,Corporate,Hyderabad,Telangana,India,APAC,Central,FUR-1213,Furniture,Tables,Modular Work Table,8978.41,4,0.0,1072.75,134.31,Medium
F-10258,First Class,F-107,Bryan Newton,Corporate,Mumbai,Tamil Nadu,India,APAC,West,FUR-7800,Furniture,Storage,Steel File Cabinet,5575.25,1,0.1,307.24,414.23,Medium
F-10259,Second Class,F-638,Charles Jackson,Home Office,Jaipur,Telangana,India,APAC,Central,FUR-5944,Furniture,Storage,2-Door Wardrobe,2194.33,1,0.05,1396.14,423.15,High
F-10260,Second Class,F-512,Dr. Nicole Simmons,Consumer,Bangalore,Rajasthan,India,APAC,West,FUR-6559,Furniture,Tables,Modular Work Table,2800.61,2,0.05,463.52,221.19,Medium
F-10261,Same Day,F-666,Nicole Kerr,Corporate,Jaipur,Rajasthan,India,APAC,North,FUR-7078,Furniture,Storage,Steel File Cabinet,9625.56,1,0.05,579.83,353.47,High
F-10262,First Class,F-356,Derek Reyes,Home Office,Kolkata,Telangana,India,APAC,South,FUR-8692,Furniture,Storage,Steel File Cabinet,4031.8,5,0.05,660.8,362.37,High
F-10263,Second Class,F-931,Jeffrey Russell,Consumer,Delhi,Madhya Pradesh,India,APAC,Central,FUR-7528,Furniture,Storage,Steel File Cabinet,8465.35,5,0.05,338.17,280.66,Low
F-10264,Same Day,F-130,Patrick Mclaughlin,Home Office,Delhi,Madhya Pradesh,India,APAC,South,FUR-1334,Furniture,Tables,Modular Work Table,6519.53,3,0.05,775.86,330.31,High
F-10265,Second Class,F-840,Troy Keller,Consumer,Kolkata,Tamil Nadu,India,APAC,Central,FUR-7239,Furniture,Bookcases,Compact Wall Shelf,8818.59,2,0.0,983.45,136.89,Low
F-10266,Same Day,F-104,Latoya Mendez,Consumer,Jaipur,Rajasthan,India,APAC,South,FUR-6592,Furniture,Bookcases,Wooden Bookshelf,5310.52,5,0.05,739.2,371.32,Critical
F-10267,Same Day,F-947,Tracey Bowers,Corporate,Jaipur,Tamil Nadu,India,APAC,South,FUR-5427,Furniture,Storage,Steel File Cabinet,7437.01,2,0.1,813.17,259.05,Low
F-10268,Standard Class,F-618,Charles Blanchard,Consumer,Mumbai,Gujarat,India,APAC,East,FUR-5168,Furniture,Bookcases,Wooden Bookshelf,4791.98,1,0.05,1428.37,232.51,Critical
